Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
6.5,315000,933520,17,100,36709,133216,0.80294
6.6,210000,1.03496e+06,19,100,36709,133216,0.694883
6.7,255000,996680,21,99,39605,133216,0.740131
6.8,315000,928760,16,102,36709,133216,0.804173
6.9,210000,1.04624e+06,18,100,36709,133216,0.692945
7,240000,1.00832e+06,20,98,36709,133216,0.725258
7.1,270000,981680,22,96,39605,133216,0.755696
7.2,270000,975160,18,99,36709,133216,0.757163
7.3,225000,1.01996e+06,20,98,35122,133216,0.71036
7.4,270000,981680,19,96,35122,133216,0.755696
7.5,255000,986800,18,100,35122,133216,0.742235
7.6,240000,1.0032e+06,18,100,35122,133216,0.726284
7.7,255000,996680,18,95,35122,133216,0.740131
7.8,255000,993320,16,100,34348,133216,0.740843
7.9,225000,1.02984e+06,18,98,34348,133216,0.708527
8,240000,1.00832e+06,20,96,37244,133216,0.725258
8.1,255000,981680,16,98,34348,133216,0.74334
8.2,225000,1.03496e+06,18,98,34348,133216,0.707589
8.3,255000,981680,18,98,34348,133216,0.74334
8.4,240000,1.0182e+06,17,99,34348,133216,0.723304
8.5,225000,1.01996e+06,19,98,34348,133216,0.71036
8.6,270000,981680,16,96,34348,133216,0.755696
8.7,210000,1.02984e+06,17,98,33547,133216,0.695775
8.8,225000,1.02984e+06,19,96,33547,133216,0.708527
8.9,255000,986800,20,96,36443,133216,0.742235
9,255000,996680,16,99,33547,133216,0.740131
9.1,225000,1.01484e+06,17,98,33252,133216,0.711322
9.2,240000,1.00832e+06,18,96,33252,133216,0.725258
9.3,240000,1.00832e+06,16,98,32703,133216,0.725258
9.4,225000,1.02984e+06,17,98,32703,133216,0.708527
9.5,255000,996680,15,97,32703,133216,0.740131
9.6,195000,1.04148e+06,17,98,32703,133216,0.680892
9.7,225000,1.02472e+06,18,96,32703,133216,0.709473
9.8,240000,1.00832e+06,18,96,35599,133216,0.725258
9.9,240000,1.0182e+06,16,97,32703,133216,0.723304
10,225000,1.01996e+06,17,98,32703,133216,0.71036
10.1,240000,1.00832e+06,17,98,32703,133216,0.725258
10.2,240000,1.0032e+06,16,98,32703,133216,0.726284
10.3,225000,1.02984e+06,12,98,5792,133216,0.708527
10.4,180000,1.06636e+06,4,91,5792,133216,0.664122
10.5,60000,1.19072e+06,1,95,5792,133216,0.550262
10.6,30000,1.21736e+06,2,95,5792,133216,0.524629
10.7,30000,1.21224e+06,14,93,41391,133216,0.524732
10.8,210000,1.04148e+06,19,98,55871,133216,0.693758
10.9,255000,981680,23,100,67759,133216,0.74334
11,285000,975160,18,99,64863,133216,0.769261
11.1,240000,1.0032e+06,20,97,78548,133216,0.726284
11.2,255000,993320,24,98,78548,133216,0.740843
11.3,300000,953640,24,99,78548,133216,0.786255
11.4,300000,945160,25,98,78588,133216,0.788356
11.5,315000,922240,25,100,78588,133216,0.805875
11.6,300000,955040,25,100,80125,133216,0.785911
11.7,315000,932120,25,99,80125,133216,0.803301
11.8,315000,938640,27,99,84989,133216,0.801623
11.9,315000,933520,33,99,82093,133216,0.80294
12,390000,859080,24,102,87295,133216,0.876401
12.1,300000,938640,28,100,95030,133216,0.789989
12.2,330000,917120,31,100,95030,133216,0.818575
12.3,360000,890480,33,100,95030,133216,0.847484
12.4,375000,874080,33,100,95030,133216,0.862332
12.5,375000,878840,34,101,95030,133216,0.860975
12.6,375000,868960,34,101,95030,133216,0.863798
12.7,390000,853960,34,102,98018,133216,0.877881
12.8,375000,868960,38,100,100914,133216,0.863798
12.9,405000,847440,41,102,98018,133216,0.889051
13,450000,799280,31,102,106462,133216,0.927499
13.1,360000,889080,37,101,109115,133216,0.847877
13.2,405000,847440,39,101,109115,133216,0.889051
13.3,420000,827320,41,102,109115,133216,0.903637
13.4,420000,825920,42,102,109115,133216,0.90404
13.5,435000,804400,43,102,109115,133216,0.918415
13.6,450000,799280,42,104,109115,133216,0.927499
13.7,435000,820800,43,102,109115,133216,0.913759
13.8,435000,804400,49,102,114589,133216,0.918415
13.9,465000,792760,48,103,111693,133216,0.936411
14,525000,719720,39,104,119009,133216,0.976112
14.1,390000,857320,46,101,121317,133216,0.876909
14.2,465000,789400,48,102,121317,133216,0.937313
14.3,465000,777760,50,102,121317,133216,0.940437
14.4,495000,751120,50,104,121317,133216,0.959468
14.5,465000,777760,52,104,121317,133216,0.940437
14.6,495000,756240,52,102,121317,133216,0.95823
14.7,495000,756240,52,102,124213,133216,0.95823
14.8,495000,749720,61,103,124213,133216,0.959806
14.9,540000,714600,53,104,123564,133216,0.981
15,540000,708080,49,104,131990,133216,0.982187
15.1,450000,799280,55,104,133966,133216,0.927499
15.2,525000,718320,57,104,133966,133216,0.976395
15.3,495000,746000,61,104,133966,133216,0.9607
15.4,555000,691680,60,104,133966,133216,0.988123
15.5,525000,729600,62,104,133966,133216,0.974094
15.6,555000,686560,62,104,133966,133216,0.988896
15.7,540000,713200,66,104,136862,133216,0.981257
15.8,540000,708080,73,104,133966,133216,0.982187
15.9,615000,638400,59,106,136389,133216,0.999652
16,555000,686560,61,102,144866,133216,0.988896
16.1,525000,729600,65,106,144866,133216,0.974094
16.2,570000,670160,67,106,144866,133216,0.993519
16.3,555000,702960,70,104,144866,133216,0.986355
16.4,585000,658520,71,105,144866,133216,0.996517
16.5,570000,671560,73,104,144866,133216,0.993353
16.6,615000,643520,72,106,144866,133216,0.999487
16.7,570000,681440,80,104,147762,133216,0.992133
16.8,600000,643520,80,106,144866,133216,0.998777
16.9,648520,595360,68,106,149770,133216,0.998177
17,542560,713200,70,104,150122,133216,0.98187
17.1,585000,659920,72,106,150122,133216,0.996391
17.2,585000,658520,74,107,150122,133216,0.996517
17.3,585000,666440,76,104,150122,133216,0.995783
17.4,615000,627120,77,106,150122,133216,0.999905
17.5,600000,654800,78,104,150122,133216,0.998096
17.6,615000,622000,80,106,153018,133216,0.999968
17.7,615000,643520,89,106,153018,133216,0.999487
17.8,623400,626760,81,107,150122,133216,0.999993
17.9,620080,628520,66,108,150122,133216,0.999954
18,521640,723080,72,105,150122,133216,0.974478
18.1,600000,650040,74,104,150122,133216,0.9984
18.2,585000,665040,76,104,150122,133216,0.995917
18.3,615000,631880,76,107,150122,133216,0.999817
18.4,600000,650040,78,106,150122,133216,0.9984
18.5,615000,631880,78,107,150122,133216,0.999817
18.6,615000,623400,84,108,153018,133216,0.999954
18.7,615000,643520,89,106,150122,133216,0.999487
18.8,625600,616880,72,106,150258,133216,0.999951
18.9,583800,665040,69,104,150550,133216,0.995786
19,555000,696440,73,107,150550,133216,0.987387
19.1,585000,650040,75,104,150550,133216,0.997234
19.2,600000,658520,77,105,150550,133216,0.997843
19.3,615000,623400,77,106,150550,133216,0.999954
19.4,600000,658520,79,105,150550,133216,0.997843
19.5,615000,623400,79,106,150550,133216,0.999954
19.6,615000,643520,90,106,153446,133216,0.999487
19.7,615000,622000,87,106,150550,133216,0.999968
19.8,625160,633280,70,104,150710,133216,0.999958
19.9,555120,686560,71,104,150710,133216,0.988919
