Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
6.5,255000,1.0032e+06,20,96,38167,133216,0.73876
6.6,270000,965280,21,98,38167,133216,0.759415
6.7,300000,960160,20,98,38167,133216,0.784659
6.8,255000,986800,19,100,38167,133216,0.742235
6.9,240000,1.00832e+06,22,98,38167,133216,0.725258
7,330000,917120,18,100,38167,133216,0.818575
7.1,225000,1.02472e+06,19,100,38167,133216,0.709473
7.2,255000,986800,21,98,38167,133216,0.742235
7.3,300000,948520,20,99,40368,133216,0.78752
7.4,240000,1.00832e+06,18,99,37472,133216,0.725258
7.5,240000,1.01484e+06,20,98,37472,133216,0.723965
7.6,285000,965280,20,98,37472,133216,0.771577
7.7,255000,981680,18,100,35302,133216,0.74334
7.8,225000,1.03496e+06,22,96,38198,133216,0.707589
7.9,285000,955040,17,98,35302,133216,0.774015
8,225000,1.02984e+06,18,98,35302,133216,0.708527
8.1,240000,1.00832e+06,21,96,35302,133216,0.725258
8.2,285000,960160,18,98,38198,133216,0.772791
8.3,240000,1.0032e+06,17,98,35302,133216,0.726284
8.4,225000,1.02332e+06,20,97,35302,133216,0.709733
8.5,270000,976920,18,98,35302,133216,0.756766
8.6,240000,1.0032e+06,17,100,33670,133216,0.726284
8.7,225000,1.02472e+06,21,96,36566,133216,0.709473
8.8,285000,965280,15,100,33670,133216,0.771577
8.9,195000,1.05136e+06,18,98,33670,133216,0.679306
9,240000,1.01344e+06,19,96,33670,133216,0.724241
9.1,255000,998080,18,96,33670,133216,0.739835
9.2,240000,1.00832e+06,16,98,33670,133216,0.725258
9.3,225000,1.00832e+06,19,98,33670,133216,0.712559
9.4,255000,1.0032e+06,18,96,33670,133216,0.73876
9.5,240000,1.00832e+06,17,98,33670,133216,0.725258
9.6,225000,1.02332e+06,21,97,36566,133216,0.709733
9.7,270000,971800,16,98,33670,133216,0.757925
9.8,210000,1.03972e+06,17,99,33670,133216,0.694061
9.9,240000,1.00832e+06,17,97,32703,133216,0.725258
10,240000,1.00832e+06,17,97,35599,133216,0.725258
10.1,225000,1.01484e+06,16,98,32703,133216,0.711322
10.2,225000,1.02984e+06,18,96,32703,133216,0.708527
10.3,255000,986800,9,98,5792,133216,0.742235
10.4,135000,1.12104e+06,4,92,5792,133216,0.618702
10.5,60000,1.19072e+06,1,96,5792,133216,0.550262
10.6,45000,1.2006e+06,1,97,5792,133216,0.537429
10.7,15000,1.229e+06,15,92,38495,133216,0.512203
10.8,225000,1.02472e+06,17,98,52975,133216,0.709473
10.9,240000,1.00832e+06,19,98,67843,133216,0.725258
11,240000,1.0032e+06,20,98,67843,133216,0.726284
11.1,270000,981680,20,98,67843,133216,0.755696
11.2,255000,991920,20,98,71757,133216,0.741141
11.3,270000,981680,23,98,74653,133216,0.755696
11.4,285000,965280,25,100,71757,133216,0.771577
11.5,315000,921880,20,99,82727,133216,0.80597
11.6,255000,993320,25,100,82727,133216,0.740843
11.7,315000,938640,25,100,82727,133216,0.801623
11.8,315000,938640,26,100,82727,133216,0.801623
11.9,315000,932120,27,99,82727,133216,0.803301
12,330000,917120,27,101,82727,133216,0.818575
12.1,315000,923640,28,100,86147,133216,0.805508
12.2,330000,917120,29,100,89043,133216,0.818575
12.3,345000,917120,34,100,89043,133216,0.829544
12.4,375000,863840,29,100,91939,133216,0.865273
12.5,360000,890480,27,98,97568,133216,0.847484
12.6,330000,917120,31,102,97568,133216,0.818575
12.7,345000,895600,34,100,97568,133216,0.83544
12.8,390000,868960,34,100,97568,133216,0.873564
12.9,375000,868960,35,100,98787,133216,0.863798
13,405000,842320,34,100,98787,133216,0.890531
13.1,375000,874080,36,100,98787,133216,0.862332
13.2,390000,863840,37,100,101683,133216,0.875031
13.3,405000,840920,44,101,105084,133216,0.890936
13.4,435000,810920,36,102,104548,133216,0.916561
13.5,420000,820800,35,100,112579,133216,0.905518
13.6,375000,874080,40,102,112579,133216,0.862332
13.7,435000,820800,42,102,112579,133216,0.913759
13.8,435000,804400,43,104,112579,133216,0.918415
13.9,435000,820800,44,100,112579,133216,0.913759
14,450000,799280,44,100,112579,133216,0.927499
14.1,465000,782880,44,102,112579,133216,0.939064
14.2,450000,799280,47,102,115475,133216,0.927499
14.3,450000,799280,53,102,115106,133216,0.927499
14.4,495000,739840,43,104,118426,133216,0.962173
14.5,450000,799280,45,102,124550,133216,0.927499
14.6,450000,799280,49,104,124550,133216,0.927499
14.7,480000,772640,51,102,124550,133216,0.948247
14.8,480000,761360,52,104,124550,133216,0.951138
14.9,510000,751120,52,104,124550,133216,0.964734
15,495000,749720,53,103,124550,133216,0.959806
15.1,495000,757640,54,102,124550,133216,0.95789
15.2,510000,734720,58,104,127446,133216,0.968435
15.3,495000,756240,60,102,124550,133216,0.95823
15.4,585000,658520,49,105,131004,133216,0.996517
15.5,465000,777760,54,103,135040,133216,0.940437
15.6,510000,736120,57,104,135040,133216,0.968122
15.7,510000,734720,60,104,135040,133216,0.968435
15.8,540000,713200,61,104,135040,133216,0.981257
15.9,540000,708080,61,104,135040,133216,0.982187
16,540000,708080,62,104,135040,133216,0.982187
16.1,540000,708080,63,104,135040,133216,0.982187
16.2,555000,701560,70,103,137936,133216,0.986579
16.3,555000,693080,68,104,135040,133216,0.987908
16.4,630000,616880,58,106,142541,133216,0.999889
16.5,495000,749720,64,103,146032,133216,0.959806
16.6,570000,671560,66,106,146032,133216,0.993353
16.7,540000,708080,70,104,146032,133216,0.982187
16.8,585000,665040,71,104,146032,133216,0.995917
16.9,585000,670160,72,104,146032,133216,0.995418
17,585000,654800,73,104,146032,133216,0.99684
17.1,600000,658520,74,105,148928,133216,0.997843
17.2,585000,650040,86,106,148928,133216,0.997234
17.3,615000,638400,78,106,146032,133216,0.999652
17.4,638120,616880,64,104,151434,133216,0.999714
17.5,495000,739840,73,104,151434,133216,0.962173
17.6,615000,633280,73,104,151434,133216,0.999786
17.7,585000,665040,75,106,151434,133216,0.995917
17.8,615000,643520,76,106,151434,133216,0.999487
17.9,585000,659920,78,104,151434,133216,0.996391
18,630000,622000,77,106,151434,133216,0.999959
18.1,600000,638400,82,106,154330,133216,0.999039
18.2,615000,643520,93,106,151434,133216,0.999487
18.3,624560,611760,78,106,151434,133216,0.999893
18.4,601040,643520,68,106,151434,133216,0.998836
18.5,540000,713200,73,106,151434,133216,0.981257
18.6,600000,643520,74,106,151434,133216,0.998777
18.7,585000,669800,77,105,151434,133216,0.995454
18.8,615000,628520,77,106,151434,133216,0.999882
18.9,615000,638400,77,106,151434,133216,0.999652
19,600000,643520,78,106,151434,133216,0.998777
19.1,615000,638400,86,104,154330,133216,0.999652
19.2,630000,622000,89,106,151434,133216,0.999959
19.3,623440,616880,71,108,151434,133216,0.999972
19.4,557000,691680,69,104,151434,133216,0.9885
19.5,570000,681440,73,106,151330,133216,0.992133
19.6,600000,653400,74,105,151330,133216,0.998188
19.7,585000,655160,76,106,151330,133216,0.99681
19.8,615000,638400,77,106,151330,133216,0.999652
19.9,600000,643520,78,106,151330,133216,0.998777
