Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
6.5,210000,1.03972e+06,19,99,36546,133216,0.694061
6.6,255000,993320,24,94,39442,133216,0.740843
6.7,300000,943760,16,100,36546,133216,0.788705
6.8,210000,1.04624e+06,20,98,36546,133216,0.692945
6.9,270000,981680,20,96,36546,133216,0.755696
7,270000,965280,19,100,36546,133216,0.759415
7.1,240000,1.00832e+06,19,98,36546,133216,0.725258
7.2,270000,981680,19,96,34956,133216,0.755696
7.3,255000,996680,18,99,34956,133216,0.740131
7.4,225000,1.01996e+06,19,98,34956,133216,0.71036
7.5,255000,996680,21,97,37852,133216,0.740131
7.6,270000,971800,17,98,34956,133216,0.757925
7.7,225000,1.02472e+06,18,98,34348,133216,0.709473
7.8,270000,980280,17,99,34348,133216,0.75601
7.9,225000,1.01996e+06,18,98,34348,133216,0.71036
8,240000,1.0196e+06,19,98,37244,133216,0.723029
8.1,255000,991920,16,96,34348,133216,0.741141
8.2,225000,1.02332e+06,17,99,34348,133216,0.709733
8.3,225000,1.00972e+06,18,98,34348,133216,0.712293
8.4,255000,1.0032e+06,19,96,37244,133216,0.73876
8.5,255000,991920,16,98,34348,133216,0.741141
8.6,210000,1.03972e+06,19,97,33887,133216,0.694061
8.7,270000,971800,17,100,33887,133216,0.757925
8.8,225000,1.02472e+06,17,98,33252,133216,0.709473
8.9,225000,1.02332e+06,19,97,36148,133216,0.709733
9,255000,993320,15,96,33252,133216,0.740843
9.1,210000,1.02984e+06,16,100,33252,133216,0.695775
9.2,225000,1.02984e+06,16,98,31773,133216,0.708527
9.3,240000,1.00832e+06,16,98,31773,133216,0.725258
9.4,225000,1.02332e+06,14,99,31773,133216,0.709733
9.5,195000,1.05788e+06,17,94,31773,133216,0.678274
9.6,240000,1.00832e+06,16,98,31773,133216,0.725258
9.7,210000,1.02984e+06,16,98,31773,133216,0.695775
9.8,225000,1.02332e+06,19,97,34669,133216,0.709733
9.9,255000,988200,13,100,31773,133216,0.741935
10,180000,1.078e+06,16,98,31773,133216,0.662447
10.1,225000,1.02332e+06,17,97,31773,133216,0.709733
10.2,240000,1.0032e+06,16,97,31773,133216,0.726284
10.3,210000,1.04148e+06,11,98,5792,133216,0.693758
10.4,165000,1.07288e+06,3,92,5792,133216,0.650238
10.5,45000,1.20572e+06,4,93,5792,133216,0.53727
10.6,60000,1.19072e+06,0,97,5792,133216,0.550262
10.7,30000,1.21876e+06,15,94,40461,133216,0.5246
10.8,210000,1.02984e+06,17,98,57837,133216,0.695775
10.9,225000,1.02984e+06,18,98,63313,133216,0.708527
11,240000,1.00832e+06,18,98,63313,133216,0.725258
11.1,240000,1.00832e+06,19,98,63313,133216,0.725258
11.2,255000,996680,19,97,67334,133216,0.740131
11.3,255000,993320,22,98,70230,133216,0.740843
11.4,285000,965280,20,100,68455,133216,0.771577
11.5,270000,970040,20,97,78588,133216,0.758326
11.6,270000,981680,23,99,78588,133216,0.755696
11.7,285000,965280,25,99,78588,133216,0.771577
11.8,300000,945160,25,98,78588,133216,0.788356
11.9,315000,938640,25,98,78588,133216,0.801623
12,315000,932120,25,101,80153,133216,0.803301
12.1,300000,938640,26,99,82093,133216,0.789989
12.2,330000,923640,27,100,84989,133216,0.816838
12.3,315000,933520,33,100,82093,133216,0.80294
12.4,375000,874080,25,100,87821,133216,0.862332
12.5,300000,938640,29,98,95030,133216,0.789989
12.6,345000,905480,31,101,95030,133216,0.832713
12.7,360000,895600,33,101,95030,133216,0.846052
12.8,375000,868960,33,101,95030,133216,0.863798
12.9,375000,875480,34,100,95030,133216,0.861932
13,375000,868960,34,100,95030,133216,0.863798
13.1,375000,868960,34,100,95030,133216,0.863798
13.2,390000,868960,38,100,100914,133216,0.873564
13.3,390000,847440,39,102,98018,133216,0.879776
13.4,465000,782880,30,104,106462,133216,0.939064
13.5,330000,917120,38,100,109115,133216,0.818575
13.6,405000,847440,40,100,109115,133216,0.889051
13.7,435000,815680,41,102,109115,133216,0.915209
13.8,420000,825920,42,102,109115,133216,0.90404
13.9,450000,804400,42,102,109115,133216,0.92608
14,435000,799280,42,104,109115,133216,0.919874
14.1,435000,820800,43,102,112011,133216,0.913759
14.2,435000,804400,51,102,114589,133216,0.918415
14.3,480000,777760,46,102,112130,133216,0.946929
14.4,495000,751120,41,100,121317,133216,0.959468
14.5,405000,840920,48,103,122473,133216,0.890936
14.6,480000,762760,49,104,122473,133216,0.95078
14.7,480000,777760,50,104,122473,133216,0.946929
14.8,480000,771240,52,103,122473,133216,0.948607
14.9,495000,741240,52,104,122473,133216,0.961839
15,495000,756240,52,102,122473,133216,0.95823
15.1,495000,751120,56,104,126460,133216,0.959468
15.2,495000,756240,63,102,123564,133216,0.95823
15.3,555000,691680,52,104,127886,133216,0.988123
15.4,525000,723080,51,103,133966,133216,0.975431
15.5,465000,784280,57,104,133966,133216,0.938688
15.6,525000,723080,59,103,133966,133216,0.975431
15.7,525000,729600,60,103,133966,133216,0.974094
15.8,540000,703320,61,104,133966,133216,0.983038
15.9,540000,702960,62,104,133966,133216,0.983102
16,540000,713200,62,104,133966,133216,0.981257
16.1,540000,702960,68,104,136862,133216,0.983102
16.2,555000,691680,71,104,133966,133216,0.988123
16.3,615000,638400,59,108,138826,133216,0.999652
16.4,540000,713200,62,102,144078,133216,0.981257
16.5,540000,702960,65,106,144078,133216,0.983102
16.6,555000,691680,68,104,144078,133216,0.988123
16.7,570000,681440,70,104,144078,133216,0.992133
16.8,585000,658520,70,105,144078,133216,0.996517
16.9,585000,671560,71,106,144078,133216,0.995277
17,585000,658520,72,105,144078,133216,0.996517
17.1,585000,666440,82,104,146974,133216,0.995783
17.2,600000,643520,80,106,144866,133216,0.998777
17.3,634560,610360,69,107,149770,133216,0.999622
17.4,526880,719720,72,104,150338,133216,0.976629
17.5,615000,638400,72,106,150338,133216,0.999652
17.6,570000,670160,75,106,150338,133216,0.993519
17.7,600000,654800,77,106,150338,133216,0.998096
17.8,600000,643520,78,106,150338,133216,0.998777
17.9,615000,638400,78,106,150338,133216,0.999652
18,630000,622000,79,106,153234,133216,0.999959
18.1,600000,643520,92,106,150338,133216,0.998777
18.2,634840,611760,78,108,150338,133216,0.999657
18.3,589920,658520,68,105,150338,133216,0.99699
18.4,540000,714600,73,104,150338,133216,0.981
18.5,600000,643520,74,104,150338,133216,0.998777
18.6,585000,665040,77,106,150338,133216,0.995917
18.7,630000,616880,76,106,150338,133216,0.999889
18.8,585000,665040,78,106,150338,133216,0.995917
18.9,630000,616880,77,106,150338,133216,0.999889
19,600000,638400,87,106,153234,133216,0.999039
19.1,615000,643520,88,106,150338,133216,0.999487
19.2,622040,616880,71,106,149770,133216,0.999983
19.3,573240,680040,70,105,150122,133216,0.992791
19.4,570000,681440,73,107,150122,133216,0.992133
19.5,600000,650040,74,106,150122,133216,0.9984
19.6,585000,665040,77,104,150122,133216,0.995917
19.7,615000,631880,77,105,150122,133216,0.999817
19.8,600000,650040,78,104,150122,133216,0.9984
19.9,615000,631880,78,105,150122,133216,0.999817
