Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
6.5,225000,1.02984e+06,24,94,38285,133216,0.708527
6.6,315000,933520,20,96,38285,133216,0.80294
6.7,270000,965280,19,100,38285,133216,0.759415
6.8,240000,1.0182e+06,23,95,38285,133216,0.723304
6.9,300000,945160,21,98,38285,133216,0.788356
7,285000,965280,18,100,38285,133216,0.771577
7.1,225000,1.02332e+06,21,99,38285,133216,0.709733
7.2,285000,955040,21,97,38285,133216,0.774015
7.3,270000,976920,19,100,36460,133216,0.756766
7.4,240000,1.00832e+06,19,100,36460,133216,0.725258
7.5,270000,976560,20,96,36460,133216,0.756847
7.6,270000,986800,19,98,36460,133216,0.754555
7.7,240000,1.00832e+06,18,98,35253,133216,0.725258
7.8,240000,1.00832e+06,22,94,38149,133216,0.725258
7.9,285000,960160,16,98,35253,133216,0.772791
8,210000,1.03972e+06,19,97,35253,133216,0.694061
8.1,255000,993320,20,96,35253,133216,0.740843
8.2,270000,980280,18,99,35253,133216,0.75601
8.3,240000,1.0032e+06,18,99,35253,133216,0.726284
8.4,240000,1.00832e+06,19,95,35253,133216,0.725258
8.5,270000,971800,17,100,35253,133216,0.757925
8.6,225000,1.02472e+06,18,100,33615,133216,0.709473
8.7,240000,1.00832e+06,21,96,36511,133216,0.725258
8.8,285000,960160,14,100,33615,133216,0.772791
8.9,195000,1.05648e+06,18,100,33615,133216,0.678494
9,240000,1.0032e+06,18,98,33615,133216,0.726284
9.1,255000,1.0018e+06,17,99,33615,133216,0.739053
9.2,225000,1.01484e+06,18,98,33615,133216,0.711322
9.3,240000,1.00832e+06,18,96,33615,133216,0.725258
9.4,240000,1.0182e+06,18,97,33615,133216,0.723304
9.5,240000,1.00832e+06,17,97,32703,133216,0.725258
9.6,225000,1.01996e+06,19,98,35599,133216,0.71036
9.7,255000,981680,15,100,32703,133216,0.74334
9.8,210000,1.04624e+06,17,98,32703,133216,0.692945
9.9,225000,1.02332e+06,19,95,32703,133216,0.709733
10,255000,993320,16,98,32703,133216,0.740843
10.1,225000,1.02332e+06,16,99,32703,133216,0.709733
10.2,225000,1.01484e+06,18,96,32703,133216,0.711322
10.3,240000,1.00832e+06,9,98,5792,133216,0.725258
10.4,135000,1.12104e+06,4,92,5792,133216,0.618702
10.5,60000,1.19072e+06,2,94,5792,133216,0.550262
10.6,45000,1.19072e+06,1,96,5792,133216,0.537738
10.7,30000,1.22724e+06,15,93,38495,133216,0.52443
10.8,225000,1.02472e+06,17,97,55871,133216,0.709473
10.9,240000,1.00832e+06,20,99,68077,133216,0.725258
11,255000,993320,24,98,68077,133216,0.740843
11.1,300000,938640,20,98,73956,133216,0.789989
11.2,255000,996680,23,97,78588,133216,0.740131
11.3,300000,950280,24,98,78588,133216,0.787084
11.4,300000,938640,24,100,78588,133216,0.789989
11.5,300000,960160,25,98,78588,133216,0.784659
11.6,300000,938640,26,98,78588,133216,0.789989
11.7,315000,938640,26,98,80153,133216,0.801623
11.8,315000,933520,26,98,82093,133216,0.80294
11.9,315000,932120,31,99,84989,133216,0.803301
12,360000,880600,28,102,83777,133216,0.850272
12.1,345000,905480,25,99,94843,133216,0.832713
12.2,300000,945160,31,100,95030,133216,0.788356
12.3,360000,895600,32,100,95030,133216,0.846052
12.4,375000,868960,33,102,95030,133216,0.863798
12.5,360000,890480,34,100,95030,133216,0.847484
12.6,390000,862440,34,101,95030,133216,0.875433
12.7,375000,875480,34,100,98018,133216,0.861932
12.8,390000,852560,35,102,100914,133216,0.878287
12.9,375000,868960,43,100,100914,133216,0.863798
13,450000,799280,35,102,99921,133216,0.927499
13.1,405000,847440,34,100,108390,133216,0.889051
13.2,375000,868960,38,102,108390,133216,0.863798
13.3,405000,847440,40,102,108390,133216,0.889051
13.4,420000,820800,42,102,108390,133216,0.905518
13.5,435000,819400,42,101,108390,133216,0.914155
13.6,435000,805800,43,102,109115,133216,0.918017
13.7,450000,799280,42,104,109115,133216,0.927499
13.8,435000,809520,45,102,112011,133216,0.916958
13.9,435000,820800,52,102,111693,133216,0.913759
14,495000,751120,42,102,114200,133216,0.959468
14.1,450000,804400,43,100,121317,133216,0.92608
14.2,450000,799280,46,104,121317,133216,0.927499
14.3,450000,799280,49,100,121317,133216,0.927499
14.4,480000,756240,50,104,121317,133216,0.952444
14.5,480000,777760,51,102,121317,133216,0.946929
14.6,495000,744600,51,103,121317,133216,0.961036
14.7,495000,761360,52,103,121317,133216,0.956985
14.8,495000,751120,57,103,124213,133216,0.959468
14.9,495000,746360,59,104,121317,133216,0.960614
15,570000,681440,48,106,127886,133216,0.992133
15.1,450000,799280,54,100,133966,133216,0.927499
15.2,510000,734720,57,104,133966,133216,0.968435
15.3,525000,729600,58,104,133966,133216,0.974094
15.4,525000,718320,60,104,133966,133216,0.976395
15.5,540000,702960,61,106,133966,133216,0.983102
15.6,540000,708080,61,106,133966,133216,0.982187
15.7,540000,708080,62,104,133966,133216,0.982187
15.8,555000,691680,69,106,136862,133216,0.988123
15.9,540000,708080,68,104,133966,133216,0.982187
16,630000,616880,58,108,141404,133216,0.999889
16.1,495000,756240,64,104,144866,133216,0.95823
16.2,570000,680040,66,107,144866,133216,0.99231
16.3,555000,693080,69,104,144866,133216,0.987908
16.4,585000,665040,70,106,144866,133216,0.995917
16.5,570000,681440,72,104,144866,133216,0.992133
16.6,600000,643520,72,106,144866,133216,0.998777
16.7,585000,665040,75,106,147762,133216,0.995917
16.8,585000,665040,87,106,147762,133216,0.995917
16.9,630000,616880,75,106,144866,133216,0.999889
17,608080,638400,66,106,150122,133216,0.999409
17.1,510000,734720,73,104,150425,133216,0.968435
17.2,615000,638400,74,104,150425,133216,0.999652
17.3,585000,665040,76,104,150425,133216,0.995917
17.4,615000,631880,76,105,150425,133216,0.999817
17.5,600000,650040,78,104,150425,133216,0.9984
17.6,615000,631880,78,105,150425,133216,0.999817
17.7,600000,650040,88,104,153321,133216,0.9984
17.8,630000,616880,92,106,150425,133216,0.999889
17.9,621880,616880,75,106,150633,133216,0.999984
18,577080,680040,69,105,150633,133216,0.993337
18.1,555000,693080,74,106,150633,133216,0.987908
18.2,600000,638400,75,104,150633,133216,0.999039
18.3,600000,658520,76,105,150633,133216,0.997843
18.4,615000,623400,77,106,150633,133216,0.999954
18.5,600000,658520,78,105,150633,133216,0.997843
18.6,615000,623400,79,106,150633,133216,0.999954
18.7,615000,643520,91,106,153529,133216,0.999487
18.8,618000,622000,88,106,150633,133216,0.99999
18.9,611720,638400,70,106,150633,133216,0.999545
19,566760,686560,71,104,150633,133216,0.990946
19.1,585000,659920,73,106,150633,133216,0.996391
19.2,585000,658520,75,107,150633,133216,0.996517
19.3,600000,650040,77,106,150633,133216,0.9984
19.4,600000,643520,78,106,150633,133216,0.998777
19.5,615000,638400,79,106,150633,133216,0.999652
19.6,630000,616880,84,106,153018,133216,0.999889
19.7,615000,638400,92,106,150122,133216,0.999652
19.8,606400,643520,77,104,150122,133216,0.999119
19.9,605640,638400,68,104,150122,133216,0.999307
