Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
6.5,225000,1.02472e+06,21,94,37472,133216,0.709473
6.6,285000,960160,19,98,37472,133216,0.772791
6.7,255000,1.0018e+06,18,101,37472,133216,0.739053
6.8,240000,993320,21,100,40368,133216,0.728287
6.9,315000,933520,16,100,37472,133216,0.80294
7,210000,1.05136e+06,19,98,37472,133216,0.692078
7.1,240000,1.00832e+06,20,96,37472,133216,0.725258
7.2,300000,938640,19,98,40368,133216,0.789989
7.3,240000,1.00832e+06,18,98,37472,133216,0.725258
7.4,240000,1.00832e+06,20,98,37472,133216,0.725258
7.5,285000,965280,19,98,35201,133216,0.771577
7.6,255000,991560,17,101,35201,133216,0.741217
7.7,225000,1.01996e+06,21,98,38097,133216,0.71036
7.8,270000,981680,17,98,35117,133216,0.755696
7.9,225000,1.02332e+06,19,97,35117,133216,0.709733
8,255000,988200,18,98,33252,133216,0.741935
8.1,240000,1.00832e+06,17,100,36148,133216,0.725258
8.2,210000,1.03496e+06,17,98,33252,133216,0.694883
8.3,240000,1.00832e+06,18,96,33252,133216,0.725258
8.4,255000,1.0032e+06,17,98,33252,133216,0.73876
8.5,225000,1.02472e+06,16,98,33252,133216,0.709473
8.6,225000,1.02332e+06,19,97,36148,133216,0.709733
8.7,255000,993320,15,96,33252,133216,0.740843
8.8,210000,1.02984e+06,16,98,33252,133216,0.695775
8.9,225000,1.02984e+06,18,96,33252,133216,0.708527
9,255000,986800,17,98,36148,133216,0.742235
9.1,225000,1.02472e+06,16,100,33252,133216,0.709473
9.2,210000,1.03496e+06,19,96,33252,133216,0.694883
9.3,255000,996680,17,97,33252,133216,0.740131
9.4,225000,1.01996e+06,17,98,31936,133216,0.71036
9.5,225000,1.02984e+06,18,98,31936,133216,0.708527
9.6,270000,970040,14,99,31936,133216,0.758326
9.7,195000,1.05136e+06,17,99,31936,133216,0.679306
9.8,225000,1.01996e+06,17,98,31793,133216,0.71036
9.9,240000,1.0182e+06,17,97,34689,133216,0.723304
10,225000,1.01484e+06,14,98,31793,133216,0.711322
10.1,195000,1.05136e+06,17,96,31793,133216,0.679306
10.2,240000,1.00832e+06,16,98,31793,133216,0.725258
10.3,225000,1.02984e+06,8,98,5792,133216,0.708527
10.4,120000,1.12104e+06,3,92,5792,133216,0.605831
10.5,45000,1.20572e+06,4,93,5792,133216,0.53727
10.6,60000,1.19072e+06,2,95,34689,133216,0.550262
10.7,45000,1.20236e+06,15,96,37585,133216,0.537374
10.8,210000,1.03972e+06,18,97,57857,133216,0.694061
10.9,240000,1.0032e+06,18,97,64694,133216,0.726284
11,255000,993320,18,98,62793,133216,0.740843
11.1,240000,1.00832e+06,19,98,67843,133216,0.725258
11.2,255000,1.0018e+06,19,97,67843,133216,0.739053
11.3,255000,993320,24,98,70739,133216,0.740843
11.4,300000,933520,21,100,70660,133216,0.791282
11.5,285000,965280,21,98,81036,133216,0.771577
11.6,270000,981680,24,98,81640,133216,0.755696
11.7,300000,953640,25,99,81640,133216,0.786255
11.8,315000,928760,26,100,81640,133216,0.804173
11.9,315000,938640,26,100,82727,133216,0.801623
12,330000,906880,26,100,82727,133216,0.821336
12.1,315000,943760,27,98,85623,133216,0.800315
12.2,330000,912000,29,100,89043,133216,0.819951
12.3,330000,917120,34,100,86147,133216,0.818575
12.4,405000,847440,25,102,92665,133216,0.889051
12.5,300000,938640,30,100,98787,133216,0.789989
12.6,360000,890480,32,100,98787,133216,0.847484
12.7,360000,895600,35,100,98787,133216,0.846052
12.8,390000,857320,35,101,98787,133216,0.876909
12.9,390000,853960,35,100,98787,133216,0.877881
13,390000,862440,36,99,98787,133216,0.875433
13.1,390000,859080,36,100,101711,133216,0.876401
13.2,405000,842320,40,100,104607,133216,0.890531
13.3,405000,831040,42,104,101711,133216,0.893811
13.4,480000,772640,33,104,109978,133216,0.948247
13.5,345000,905480,40,99,112579,133216,0.832713
13.6,435000,810920,41,102,112579,133216,0.916561
13.7,420000,825920,43,102,112579,133216,0.90404
13.8,450000,804400,43,104,112579,133216,0.92608
13.9,450000,799280,44,102,112579,133216,0.927499
14,450000,799280,44,102,112579,133216,0.927499
14.1,450000,799280,44,102,112579,133216,0.927499
14.2,450000,799280,51,102,118002,133216,0.927499
14.3,480000,756240,49,104,115106,133216,0.952444
14.4,525000,734720,41,104,124344,133216,0.973031
14.5,405000,842320,48,102,126757,133216,0.890531
14.6,480000,761360,50,102,126757,133216,0.951138
14.7,480000,772640,53,104,126757,133216,0.948247
14.8,510000,734720,53,104,126757,133216,0.968435
14.9,495000,756240,54,104,126757,133216,0.95823
15,510000,729600,55,104,126757,133216,0.969571
15.1,510000,734720,56,104,129653,133216,0.968435
15.2,510000,744600,64,103,129653,133216,0.966215
15.3,540000,713200,57,105,128908,133216,0.981257
15.4,570000,671560,52,104,137782,133216,0.993353
15.5,450000,799280,60,102,138881,133216,0.927499
15.6,555000,696440,60,103,138881,133216,0.987387
15.7,525000,719720,63,104,138881,133216,0.976112
15.8,555000,686560,64,104,138881,133216,0.988896
15.9,555000,701560,65,105,138881,133216,0.986579
16,555000,698200,66,104,138881,133216,0.987111
16.1,570000,674920,67,105,141777,133216,0.992947
16.2,555000,686560,78,105,141777,133216,0.988896
16.3,600000,655160,67,106,140643,133216,0.998072
16.4,630000,611760,61,106,147718,133216,0.999784
16.5,480000,777760,70,102,149366,133216,0.946929
16.6,615000,622000,70,106,149366,133216,0.999968
16.7,555000,701560,74,105,149366,133216,0.986579
16.8,615000,623400,74,106,149366,133216,0.999954
16.9,585000,665040,75,106,149366,133216,0.995917
17,615000,638400,75,106,149366,133216,0.999652
17.1,600000,643520,81,108,152262,133216,0.998777
17.2,600000,653400,88,107,149366,133216,0.998188
17.3,637440,601880,73,106,150978,133216,0.999177
17.4,556440,691680,70,104,151498,133216,0.988395
17.5,570000,681440,73,106,151498,133216,0.992133
17.6,600000,643520,74,106,151498,133216,0.998777
17.7,585000,665040,76,106,151498,133216,0.995917
17.8,615000,638400,77,104,151498,133216,0.999652
17.9,615000,638400,77,106,151498,133216,0.999652
18,600000,643520,78,104,151498,133216,0.998777
18.1,615000,638400,89,104,154394,133216,0.999652
18.2,615000,622000,91,106,151498,133216,0.999968
18.3,625520,626760,72,107,151554,133216,0.999999
18.4,572000,676680,70,104,151554,133216,0.993021
18.5,570000,681440,73,106,151554,133216,0.992133
18.6,600000,643520,74,106,151554,133216,0.998777
18.7,585000,665040,76,106,151554,133216,0.995917
18.8,615000,631880,77,107,151554,133216,0.999817
18.9,600000,650040,78,106,151554,133216,0.9984
19,615000,631880,78,105,154450,133216,0.999817
19.1,615000,638400,87,107,154450,133216,0.999652
19.2,605240,628520,83,106,151554,133216,0.999644
19.3,620800,638400,69,104,151896,133216,0.999805
19.4,552840,691680,72,104,151896,133216,0.987707
19.5,600000,653400,73,107,151896,133216,0.998188
19.6,585000,650040,76,106,151896,133216,0.997234
19.7,600000,659920,77,104,151896,133216,0.997743
19.8,615000,622000,77,108,151896,133216,0.999968
19.9,600000,659920,80,104,151896,133216,0.997743
