Time,Flow1_Bbr_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
6.5,270000,981680,18,100,37344,133216,0.755696
6.6,240000,1.00832e+06,19,98,37344,133216,0.725258
6.7,240000,1.00832e+06,24,94,40240,133216,0.725258
6.8,315000,927000,16,99,37344,133216,0.804631
6.9,210000,1.04148e+06,19,98,37344,133216,0.693758
7,255000,981680,20,98,37344,133216,0.74334
7.1,300000,960160,18,98,37344,133216,0.784659
7.2,240000,1.00832e+06,18,100,37344,133216,0.725258
7.3,240000,1.0032e+06,20,96,37344,133216,0.726284
7.4,270000,980280,19,99,37344,133216,0.75601
7.5,240000,1.00832e+06,19,97,35122,133216,0.725258
7.6,255000,988200,21,96,38018,133216,0.741935
7.7,270000,975160,16,99,35122,133216,0.757163
7.8,225000,1.01996e+06,19,98,34872,133216,0.71036
7.9,270000,981680,18,98,34872,133216,0.755696
8,240000,1.0032e+06,16,100,33252,133216,0.726284
8.1,225000,1.03496e+06,17,98,33252,133216,0.707589
8.2,240000,1.00832e+06,16,96,33252,133216,0.725258
8.3,225000,1.0182e+06,16,99,33252,133216,0.71069
8.4,210000,1.04148e+06,18,96,33252,133216,0.693758
8.5,255000,981680,18,98,36148,133216,0.74334
8.6,240000,1.00832e+06,15,100,33252,133216,0.725258
8.7,210000,1.05136e+06,17,98,33252,133216,0.692078
8.8,240000,1.0032e+06,18,96,33252,133216,0.726284
8.9,240000,1.00832e+06,17,96,33252,133216,0.725258
9,225000,1.02332e+06,17,97,33252,133216,0.709733
9.1,225000,1.01484e+06,17,94,33252,133216,0.711322
9.2,240000,1.00832e+06,16,98,33252,133216,0.725258
9.3,225000,1.02984e+06,17,96,33252,133216,0.708527
9.4,240000,1.00832e+06,17,98,34702,133216,0.725258
9.5,225000,1.0182e+06,15,99,31806,133216,0.71069
9.6,210000,1.03636e+06,16,98,31806,133216,0.69464
9.7,225000,1.02332e+06,17,97,31806,133216,0.709733
9.8,225000,1.01996e+06,16,98,31806,133216,0.71036
9.9,225000,1.02472e+06,16,98,31806,133216,0.709473
10,240000,1.00832e+06,14,98,31806,133216,0.725258
10.1,195000,1.05136e+06,16,98,31806,133216,0.679306
10.2,225000,1.03496e+06,16,98,31806,133216,0.707589
10.3,225000,1.0182e+06,9,97,5792,133216,0.71069
10.4,135000,1.10604e+06,3,92,5792,133216,0.620265
10.5,45000,1.20572e+06,3,93,5792,133216,0.53727
10.6,60000,1.19072e+06,1,95,34702,133216,0.550262
10.7,30000,1.21876e+06,15,94,37598,133216,0.5246
10.8,210000,1.02984e+06,20,96,54974,133216,0.695775
10.9,270000,981680,23,98,66401,133216,0.755696
11,285000,965280,19,100,63505,133216,0.771577
11.1,255000,986800,20,96,76749,133216,0.742235
11.2,270000,986800,22,100,76749,133216,0.754555
11.3,285000,955040,24,100,76749,133216,0.774015
11.4,300000,960160,24,98,78588,133216,0.784659
11.5,300000,938640,24,98,78588,133216,0.789989
11.6,300000,953640,25,99,78588,133216,0.786255
11.7,315000,928760,25,100,79967,133216,0.804173
11.8,300000,955040,29,98,82863,133216,0.785911
11.9,330000,917120,30,100,82093,133216,0.818575
12,375000,874080,22,100,87754,133216,0.862332
12.1,285000,955040,27,98,90003,133216,0.774015
12.2,330000,917120,29,100,90003,133216,0.818575
12.3,345000,905480,30,99,90003,133216,0.832713
12.4,345000,902120,31,100,90003,133216,0.833637
12.5,360000,895600,31,100,91947,133216,0.846052
12.6,360000,883960,32,101,91947,133216,0.84932
12.7,375000,875480,31,100,91947,133216,0.861932
12.8,360000,883960,36,101,97926,133216,0.84932
12.9,390000,853960,37,102,95030,133216,0.877881
13,435000,819400,29,101,102482,133216,0.914155
13.1,330000,918520,35,100,106462,133216,0.818201
13.2,390000,852560,38,102,106462,133216,0.878287
13.3,405000,842320,39,102,106462,133216,0.890531
13.4,420000,825920,40,102,106462,133216,0.90404
13.5,435000,820800,40,102,106462,133216,0.913759
13.6,420000,825920,41,102,106462,133216,0.90404
13.7,420000,825920,41,102,106462,133216,0.90404
13.8,435000,820800,48,100,112011,133216,0.913759
13.9,465000,777760,45,104,109115,133216,0.940437
14,495000,756240,38,102,119009,133216,0.95823
14.1,375000,874080,46,100,119978,133216,0.862332
14.2,465000,772640,47,102,119978,133216,0.941809
14.3,465000,782880,49,104,119978,133216,0.939064
14.4,480000,777760,50,102,119978,133216,0.946929
14.5,480000,766120,50,103,119978,133216,0.94992
14.6,480000,762760,51,102,119978,133216,0.95078
14.7,495000,756240,52,102,124213,133216,0.95823
14.8,495000,756240,60,104,124213,133216,0.95823
14.9,525000,723080,51,105,122050,133216,0.975431
15,525000,719720,49,102,131990,133216,0.976112
15.1,450000,799280,55,104,131990,133216,0.927499
15.2,510000,729600,57,102,131990,133216,0.969571
15.3,525000,734720,58,104,131990,133216,0.973031
15.4,525000,713200,59,106,131990,133216,0.977419
15.5,540000,708080,60,104,131990,133216,0.982187
15.6,525000,729600,61,104,131990,133216,0.974094
15.7,540000,701560,64,105,134886,133216,0.983349
15.8,540000,714600,70,104,131990,133216,0.981
15.9,600000,643520,58,106,135894,133216,0.998777
16,540000,713200,60,102,143155,133216,0.981257
16.1,510000,734720,65,106,143155,133216,0.968435
16.2,570000,681440,66,104,143155,133216,0.992133
16.3,555000,691680,69,106,143155,133216,0.988123
16.4,585000,654800,69,106,143155,133216,0.99684
16.5,570000,691680,71,104,143155,133216,0.990784
16.6,585000,653400,71,107,143155,133216,0.996959
16.7,585000,671560,78,104,146051,133216,0.995277
16.8,585000,653400,78,105,143155,133216,0.996959
16.9,645000,612120,68,106,148172,133216,0.999316
17,545520,702960,70,104,149770,133216,0.984346
17.1,585000,658520,72,107,149770,133216,0.996517
17.2,585000,666440,74,104,149770,133216,0.995783
17.3,600000,643520,75,106,149770,133216,0.998777
17.4,600000,653400,77,105,149770,133216,0.998188
17.5,600000,643520,78,105,149770,133216,0.998777
17.6,615000,638400,80,105,152666,133216,0.999652
17.7,600000,633640,91,106,152666,133216,0.999257
17.8,635040,616880,80,106,149770,133216,0.99979
17.9,620080,638400,66,106,150506,133216,0.999788
18,540000,708080,72,104,150506,133216,0.982187
18.1,600000,638400,73,108,150506,133216,0.999039
18.2,570000,686560,76,104,150506,133216,0.991469
18.3,615000,622000,77,106,150506,133216,0.999968
18.4,600000,659920,78,104,150506,133216,0.997743
18.5,615000,622000,78,106,150506,133216,0.999968
18.6,615000,643520,86,106,153402,133216,0.999487
18.7,615000,626760,92,107,150506,133216,0.99991
18.8,622760,628520,74,106,150506,133216,0.999979
18.9,573200,665040,70,104,150506,133216,0.994529
19,570000,681440,73,106,150506,133216,0.992133
19.1,600000,643520,74,106,150506,133216,0.998777
19.2,585000,665040,77,106,150506,133216,0.995917
19.3,615000,638400,77,106,150418,133216,0.999652
19.4,615000,638400,77,106,150418,133216,0.999652
19.5,600000,643520,78,106,150418,133216,0.998777
19.6,615000,638400,86,104,153314,133216,0.999652
19.7,615000,622000,86,106,150418,133216,0.999968
19.8,608960,638400,72,106,150418,133216,0.999443
19.9,571320,680040,70,105,150418,133216,0.992508
